ID,Brand,Model,Year_of_production,Type,Leather_interior,Fuel_type,Engine_volume,Mileage,Cylinders,Gear_box,Drive_wheels,Doors,Color,Airbags,Tax,Price
45767331,CHEVROLET,Volt,2012,Hatchback,Yes,Hybrid,1.4,162190 km,4.0,Automatic,Front,04-May,Blue,0,475,4547
45795874,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Diesel,3,244800 km,6.0,Automatic,4x4,04-May,White,8,917,40769
43635639,TOYOTA,Vitz,2011,Hatchback,No,Petrol,1.3,171000 km,4.0,Variator,4x4,04-May,Pink,7,490,11447
45715081,TOYOTA,Camry Se,2013,Sedan,Yes,Petrol,2.5,124000 km,4.0,Tiptronic,Front,04-May,Black,6,779,19757
45779082,BMW,528,2011,Sedan,Yes,Petrol,3,150000 km,6.0,Tiptronic,Rear,04-May,Blue,12,1018,24148
45797553,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,133770 km,4.0,Automatic,Front,04-May,Grey,4,531,20266
45810380,CHEVROLET,Malibu,2017,Sedan,Yes,Petrol,2,93087 km,4.0,Automatic,Front,04-May,Silver,4,1017,45210
45797153,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,158642 km,4.0,Automatic,Front,04-May,Grey,4,966,15624
45810339,GMC,TERRAIN,2013,Jeep,Yes,Petrol,2.4,138958 km,4.0,Automatic,Front,04-May,Black,12,751,5488
43802990,MERCEDES-BENZ,GL 350 BLUETEC,2013,Jeep,Yes,Diesel,3.0 Turbo,99000 km,6.0,Tiptronic,4x4,04-May,Grey,12,917,83107
45761512,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,149000 km,4.0,Automatic,Front,04-May,Silver,8,781,12388
45803857,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2,60000 km,4.0,Automatic,Front,04-May,Grey,4,765,37580
45480658,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.8 Turbo,52000 km,4.0,Tiptronic,Front,04-May,Black,8,810,20698
45724942,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,83424 km,4.0,Automatic,Front,04-May,Red,4,836,8778
44921831,HYUNDAI,Elantra SE,2016,Sedan,No,Petrol,2,81302 km,4.0,Automatic,Front,04-May,Red,8,891,17405
45688159,HYUNDAI,Sonata,2014,Sedan,No,Hybrid,2.4,152000 km,4.0,Automatic,Front,04-May,Black,10,382,11917
45816374,BMW,X5,2011,Jeep,Yes,Petrol,3,170043 km,6.0,Automatic,4x4,04-May,Grey,12,1018,6272
45522033,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,1.8 Turbo,86000 km,4.0,Tiptronic,Front,04-May,Blue,12,585,18503
45802329,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,184189 km,4.0,Automatic,Front,04-May,Silver,4,1249,34419
45766958,HYUNDAI,Elantra Limited,2014,Sedan,No,Petrol,1.8,144000 km,4.0,Tiptronic,Front,04-May,Grey,12,584,16621
45811209,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,33000 km,6.0,Tiptronic,4x4,04-May,White,12,1714,79971
45804904,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,72018 km,4.0,Automatic,Front,04-May,White,4,642,23602
45803001,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,80186 km,4.0,Automatic,Front,04-May,Blue,4,639,35971
45797045,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,125445 km,4.0,Automatic,Front,04-May,Silver,4,777,34406
45814994,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,272781 km,4.0,Automatic,Front,04-May,Black,12,609,6586
45804179,JAGUAR,XF,2010,Sedan,Yes,Petrol,5,99210 km,4.0,Automatic,Front,04-May,Black,4,1960,49143
45808975,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,94650 km,4.0,Automatic,Front,04-May,Black,4,790,9832
45809171,FORD,Taurus,2012,Sedan,Yes,Petrol,3.5,101315 km,4.0,Automatic,Front,04-May,Black,4,1058,24029
45455982,SUBARU,Forester,2011,Jeep,No,Petrol,2.5,122000 km,4.0,Automatic,4x4,04-May,Silver,0,862,16308
45802054,MERCEDES-BENZ,C 220,2010,Sedan,No,Diesel,2.2 Turbo,24500 km,6.0,Manual,Rear,04-May,Silver,12,911,21326
45764470,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3,273186 km,6.0,Automatic,Rear,04-May,White,12,1018,9879
45814022,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,99000 km,4.0,Automatic,Front,04-May,Blue,7,586,16308
45810195,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2,120000 km,4.0,Automatic,Front,04-May,White,4,639,22260
45810401,CHEVROLET,Orlando,2015,Jeep,Yes,LPG,2,109497 km,4.0,Automatic,Front,04-May,White,4,765,24283
45770316,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6.0,Automatic,4x4,04-May,Black,12,1399,12388
45804531,JEEP,Wrangler,2015,Jeep,Yes,Diesel,2.8,64329 km,4.0,Automatic,Front,04-May,Yellow,4,1036,82097
45416243,SUBARU,Forester,2014,Jeep,Yes,Petrol,2.5,95000 km,4.0,Automatic,4x4,04-May,White,12,777,26343
45803070,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,50031 km,4.0,Automatic,Front,04-May,White,4,765,33870
45798231,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,65734 km,4.0,Automatic,Front,04-May,Blue,4,880,33575
45788616,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,64800 km,4.0,Tiptronic,Front,04-May,Black,12,585,17249
45810125,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,176682 km,4.0,Automatic,Front,04-May,Black,4,761,12256
45732623,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,384212 km,4.0,Automatic,Front,04-May,Orange,4,765,9164
45810889,CHEVROLET,Camaro,2017,Coupe,Yes,Petrol,2,73842 km,4.0,Automatic,Rear,02-Mar,Red,12,1017,12231
45759857,LEXUS,GX 460,2016,Jeep,Yes,Petrol,4.6,155976 km,8.0,Automatic,4x4,04-May,White,0,1935,31988
45804006,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,18137 km,4.0,Automatic,Front,04-May,Grey,4,930,52856
45808909,FORD,Explorer,2016,Jeep,Yes,Petrol,2.3,101000 km,4.0,Automatic,Front,04-May,Grey,4,1011,72268
45714943,HYUNDAI,Elantra,2015,Sedan,No,Petrol,1.8,94561 km,4.0,Tiptronic,Front,04-May,Blue,6,697,16308
45804876,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,105437 km,4.0,Automatic,Front,04-May,Black,4,642,27924
45804495,JEEP,Grand Cherokee,2012,Jeep,Yes,Petrol,3.6,105757 km,4.0,Automatic,Front,04-May,Black,4,1086,50008
45785275,BMW,316 1995,1995,Sedan,No,Petrol,1.6,0 km,4.0,Manual,Rear,04-May,Red,4,1369,4077
45455349,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,102000 km,4.0,Tiptronic,Front,04-May,Grey,8,781,14426
45814817,TOYOTA,Highlander,2013,Jeep,Yes,Petrol,3.5,214480 km,6.0,Automatic,Front,04-May,White,12,1055,6586
45809426,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,189000 km,4.0,Automatic,Front,04-May,Black,4,769,18616
45660745,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619 km,6.0,Automatic,4x4,04-May,Black,12,603,13956
45651222,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058 km,4.0,Automatic,Front,04-May,White,12,609,18817
45769357,HYUNDAI,Tucson,2013,Jeep,Yes,Petrol,2.4,53717 km,4.0,Automatic,4x4,04-May,Silver,0,751,3763
45797148,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,99335 km,4.0,Automatic,Front,04-May,White,4,629,17054
44517504,BMW,X1,2018,Jeep,Yes,Petrol,2.0 Turbo,35000 km,4.0,Tiptronic,4x4,04-May,Black,12,1079,62719
45793973,FORD,Transit,2003,Microbus,Yes,Diesel,2.0 Turbo,195000 km,6.0,Manual,Front,02-Mar,Yellow,4,1677,11900
45238260,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,12300 km,4.0,Tiptronic,Front,04-May,Black,12,781,21326
45798294,HYUNDAI,Elantra,2015,Sedan,Yes,Petrol,1.6,135378 km,4.0,Automatic,Front,04-May,White,4,629,16621
45810060,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,157000 km,4.0,Automatic,Front,04-May,Black,4,503,16869
45810390,HYUNDAI,Sonata sport,2015,Sedan,Yes,Petrol,2.4,66000 km,4.0,Tiptronic,Front,04-May,Black,12,900,20385
45777550,CHEVROLET,Cruze,2014,Sedan,No,Petrol,1.4 Turbo,2000 km,4.0,Tiptronic,Front,04-May,Blue,12,473,10976
45802250,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,169109 km,4.0,Automatic,Front,04-May,Yellow,4,777,35902
45542930,TOYOTA,Corolla S,2016,Sedan,Yes,Petrol,1.8,39728 km,4.0,Automatic,Front,04-May,Black,8,810,21169
45765733,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6.0,Automatic,4x4,04-May,Black,12,1053,30734
45631242,SUBARU,XV,2014,Sedan,Yes,Petrol,2,142211 km,4.0,Automatic,4x4,04-May,Black,0,639,10506
45797529,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,163000 km,4.0,Automatic,Front,04-May,White,4,530,19121
45781233,HYUNDAI,Elantra,2016,Sedan,No,Petrol,2,161600 km,4.0,Tiptronic,Front,04-May,White,11,891,25089
45798386,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6 Turbo,75000 km,4.0,Tiptronic,4x4,04-May,Grey,8,530,20385
45729808,HYUNDAI,Elantra,2014,Sedan,Yes,Diesel,1.6,90000 km,4.0,Automatic,Front,04-May,Black,4,528,27356
45803067,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,95131 km,4.0,Automatic,Front,04-May,Black,4,891,54186
45732660,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,419603 km,4.0,Automatic,Front,04-May,Orange,4,639,8467
45776417,CHEVROLET,Cruze,2013,Hatchback,Yes,Petrol,1.4 Turbo,140000 km,4.0,Tiptronic,Front,04-May,Golden,12,474,16308
45801630,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,76462 km,4.0,Automatic,Front,04-May,Grey,4,583,19707
45733586,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,27448 km,4.0,Automatic,Front,04-May,Black,4,1079,65052
45803619,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,92336 km,4.0,Automatic,Front,04-May,Silver,4,1024,21009
45797079,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,123187 km,4.0,Automatic,Front,04-May,Black,4,836,16123
45664417,BMW,X5,2012,Jeep,Yes,Diesel,3,229966 km,6.0,Automatic,4x4,04-May,Black,0,919,14583
45803589,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,451634 km,4.0,Automatic,Front,04-May,Orange,4,891,13172
45815836,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.8,141603 km,4.0,Automatic,Front,04-May,Blue,12,585,6429
45809121,FORD,Mustang,2011,Coupe,Yes,Petrol,2.3,99971 km,4.0,Automatic,Front,04-May,Red,4,800,44228
45813465,BMW,X4,2015,Jeep,Yes,Petrol,2,96360 km,4.0,Automatic,4x4,04-May,White,12,765,14269
45730764,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,54865 km,4.0,Automatic,Front,04-May,Grey,4,880,32929
45808633,MERCEDES-BENZ,GLK 350,2014,Jeep,Yes,Petrol,3.5,124998 km,6.0,Automatic,Rear,04-May,Black,12,1053,12858
45809265,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,97500 km,4.0,Automatic,Front,04-May,White,4,308,19184
45806596,TOYOTA,Prius 2014,2014,Sedan,Yes,Hybrid,1.8,0 km,12.0,Tiptronic,Front,04-May,Black,12,308,7997
45801440,HYUNDAI,Accent,2012,Hatchback,Yes,Diesel,1.6,60480 km,4.0,Automatic,Front,04-May,White,4,531,9408
45759761,MERCEDES-BENZ,E 220,1996,Sedan,No,Diesel,2.2,380000 km,4.0,Manual,Rear,04-May,Green,4,1848,7527
45804351,JEEP,Compass,2010,Jeep,Yes,Petrol,2.4,121000 km,4.0,Automatic,Front,04-May,Silver,4,986,23110
45068305,HYUNDAI,I30,2012,Pickup,Yes,Petrol,2,156000 km,4.0,Automatic,Front,04-May,White,8,642,14740
45809746,TOYOTA,Aqua,2014,Hatchback,Yes,Petrol,1.5,116350 km,4.0,Automatic,Front,04-May,White,4,501,14586
45172501,DODGE,Avenger,2012,Sedan,No,Petrol,2.4,110000 km,4.0,Tiptronic,Front,04-May,Blue,8,753,10976
45808524,FORD,F150,2018,Sedan,Yes,Petrol,2.7,2792 km,6.0,Automatic,Rear,04-May,White,12,1426,7840
45793629,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,72816 km,5.0,Automatic,Front,04-May,Silver,4,1282,5802
45809727,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,170872 km,4.0,Automatic,Front,04-May,Grey,4,645,9832
45815355,LEXUS,IS 350,2011,Sedan,Yes,Petrol,3.5,259066 km,6.0,Automatic,4x4,04-May,Silver,12,1172,8154
45810204,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.4,226233 km,4.0,Automatic,Front,04-May,White,4,751,13877
45797713,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,141799 km,4.0,Automatic,Front,04-May,White,4,583,19416
44077675,FIAT,500,2007,Coupe,Yes,Diesel,1.3 Turbo,150000 km,4.0,Manual,Front,02-Mar,Beige,12,867,9095
45527999,FORD,Transit,2008,Microbus,No,Diesel,2.2 Turbo,107000 km,4.0,Manual,Front,04-May,Yellow,4,1195,15524
45651221,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,95541 km,6.0,Automatic,Rear,04-May,Black,0,1714,39201
45793631,FORD,Transit,2010,Microbus,No,Diesel,2.4 Turbo,155000 km,4.0,Manual,Rear,04-May,White,2,986,26971
45810859,MERCEDES-BENZ,Sprinter,2005,Microbus,Yes,Diesel,2.2 Turbo,117000 km,4.0,Manual,Rear,02-Mar,White,2,1832,19757
45804447,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,82430 km,4.0,Automatic,Front,04-May,Grey,4,877,40556
45802207,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,119098 km,4.0,Automatic,Front,04-May,Silver,4,1091,36899
45730652,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,60660 km,4.0,Automatic,Front,04-May,White,4,831,43134
45802807,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,111830 km,4.0,Automatic,Front,04-May,Grey,4,891,51373
45815407,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124184 km,4.0,Automatic,Front,04-May,Silver,12,779,5018
45312343,MERCEDES-BENZ,GL 350,2011,Jeep,Yes,Diesel,3.0 Turbo,122000 km,6.0,Tiptronic,4x4,04-May,Black,12,1018,48610
45730489,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,151949 km,4.0,Automatic,Front,04-May,Black,4,1099,24029
45809223,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2,88392 km,4.0,Automatic,Front,04-May,White,4,765,37062
45769186,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6.0,Automatic,Rear,04-May,Black,12,1058,4861
45763969,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,2,115974 km,4.0,Automatic,Front,04-May,White,12,1017,4547
45809623,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,37606 km,4.0,Automatic,Front,04-May,Black,4,595,37238
45731032,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,45566 km,4.0,Automatic,Front,04-May,White,4,862,20488
45804845,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2,68725 km,4.0,Automatic,Front,04-May,Red,4,639,40092
44631202,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,75000 km,4.0,Tiptronic,Front,04-May,White,8,530,13172
45730460,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,169679 km,4.0,Automatic,Front,04-May,Silver,4,640,27889
45656445,BMW,X5,2014,Jeep,Yes,Diesel,3,141384 km,6.0,Automatic,4x4,04-May,Blue,0,915,25716
45806580,TOYOTA,Camry,2013,Sedan,Yes,Petrol,3.5,142000 km,6.0,Tiptronic,Front,04-May,Black,8,1055,28225
44706310,TOYOTA,Camry,2009,Sedan,No,Petrol,2.5,60250 km,4.0,Tiptronic,Front,04-May,Red,16,1185,16621
45796736,FORD,Fusion,2015,Sedan,Yes,Petrol,1.5 Turbo,163711 km,4.0,Automatic,Front,04-May,Black,12,595,15994
45790750,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,16500 km,4.0,Manual,Front,04-May,Red,2,1438,9095
45798004,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,143415 km,4.0,Automatic,Front,04-May,Silver,4,687,15132
45801837,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,147700 km,4.0,Automatic,Front,04-May,Black,4,583,14834
45731511,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,112523 km,4.0,Automatic,Front,04-May,Grey,4,1249,47217
45649038,MERCEDES-BENZ,GLA 250,2015,Jeep,Yes,Petrol,2,159928 km,4.0,Automatic,Front,04-May,Black,0,765,12858
45730901,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,36000 km,4.0,Automatic,Front,04-May,Blue,4,730,42692
45763778,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334 km,8.0,Automatic,4x4,04-May,Black,0,1363,52059
45733095,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,264872 km,4.0,Automatic,Front,04-May,Silver,4,639,11604
45809240,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,76525 km,4.0,Automatic,Front,04-May,Blue,4,271,10660
45793136,CHEVROLET,Cruze,2009,Sedan,Yes,Petrol,1.6,45256 km,4.0,Automatic,Front,04-May,White,4,789,4234
45642352,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,312118 km,4.0,Automatic,Front,04-May,Black,0,530,7213
45648475,BMW,X5,2014,Jeep,Yes,Diesel,3,110715 km,6.0,Automatic,4x4,04-May,White,0,915,16621
43908515,TOYOTA,Prius C ჰიბრიდი,2013,Hatchback,No,Hybrid,1.5,11000 km,4.0,Variator,Front,04-May,Green,12,502,19444
45730156,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,120000 km,4.0,Automatic,Front,04-May,Silver,4,528,25591
45755072,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,245792 km,4.0,Automatic,Front,04-May,Black,12,934,5331
45765675,NISSAN,Juke,2012,Jeep,Yes,Petrol,1.6,173576 km,4.0,Automatic,4x4,04-May,Red,0,531,3763
45769910,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,281659 km,4.0,Automatic,4x4,04-May,Blue,0,781,8154
45809589,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.8,156779 km,4.0,Automatic,Front,04-May,Black,4,586,10958
45803600,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,55225 km,4.0,Automatic,Front,04-May,Black,4,891,16283
45809839,HONDA,Civic,2016,Sedan,Yes,Petrol,2,87768 km,4.0,Automatic,Front,04-May,Blue,4,891,34889
45644219,TOYOTA,Prius,2010,Sedan,No,Hybrid,1.8,170000 km,4.0,Variator,Front,04-May,Blue,10,761,14426
45804257,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2,135547 km,4.0,Automatic,Front,04-May,Grey,4,765,51166
45797023,HYUNDAI,Genesis,2011,Coupe,Yes,Petrol,2,153651 km,4.0,Automatic,Front,04-May,Red,4,707,19369
45792417,KIA,Optima,2014,Sedan,Yes,Petrol,2,65376 km,4.0,Automatic,Front,04-May,Silver,4,638,14113
45730261,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,45482 km,4.0,Automatic,Front,04-May,Silver,4,730,39499
45719561,HYUNDAI,Elantra LIMITED,2012,Sedan,Yes,Petrol,1.8,97000 km,4.0,Tiptronic,Front,04-May,Brown,12,586,16935
45651149,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,124912 km,4.0,Automatic,Front,04-May,White,12,779,3763
45787249,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,127324 km,4.0,Automatic,Front,04-May,Black,5,586,14426
45776476,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,227200 km,4.0,Automatic,Front,04-May,Blue,4,843,12544
45803132,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,269689 km,4.0,Automatic,Front,04-May,Orange,4,1017,11604
45809632,HONDA,Civic,2018,Sedan,Yes,Petrol,2,17741 km,4.0,Automatic,Front,04-May,Black,4,1079,56509
45804768,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,2,80700 km,4.0,Automatic,Front,04-May,Black,4,891,35071
45772567,GMC,Acadia,2007,Sedan,Yes,Petrol,5.3,640171 km,8.0,Automatic,Front,04-May,Black,12,3268,5331
45768507,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246 km,8.0,Automatic,4x4,04-May,Grey,0,1811,40142
45809373,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.2,195691 km,4.0,Automatic,Front,04-May,Black,4,694,19613
45772853,KIA,Avella,2017,Sedan,Yes,Petrol,2,0 km,4.0,Automatic,Front,04-May,Blue,12,1017,4547
45097806,HYUNDAI,Elantra,2011,Sedan,No,Petrol,1.8,195200 km,4.0,Tiptronic,Front,04-May,White,12,645,14426
45802209,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,137134 km,4.0,Automatic,Front,04-May,White,4,1091,38229
45800067,SUZUKI,SX4,2013,Jeep,No,Petrol,2,250000 km,4.0,Tiptronic,4x4,04-May,White,8,640,11604
45689228,MERCEDES-BENZ,ML 350 4 MATIC,2013,Jeep,Yes,Petrol,3.5,78000 km,6.0,Tiptronic,4x4,04-May,Black,12,1055,52687
45797276,HYUNDAI,Genesis,2009,Coupe,Yes,Petrol,2,123346 km,4.0,Automatic,Front,04-May,Black,4,966,15458
45802358,HYUNDAI,Veracruz,2010,Jeep,Yes,Diesel,3.0 Turbo,45000 km,6.0,Automatic,Front,04-May,Black,14,1211,24462
45810516,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,160000 km,4.0,Automatic,Front,04-May,Grey,4,642,21940
45811175,LEXUS,NX 300,2015,Jeep,Yes,Hybrid,2.5,108344 km,4.0,Automatic,4x4,04-May,Silver,12,456,25089
45789984,KIA,Sportage,2011,Jeep,Yes,Diesel,2,47232 km,4.0,Automatic,Front,04-May,Grey,4,706,17405
45647881,AUDI,A7,2013,Hatchback,Yes,Petrol,3,301707 km,6.0,Automatic,4x4,04-May,Grey,0,917,4704
45810294,CHEVROLET,Malibu,2012,Sedan,Yes,Petrol,2,114929 km,4.0,Automatic,Front,04-May,Black,4,642,22825
45651217,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,95541 km,6.0,Automatic,Rear,04-May,Black,0,1714,39201
45543272,OPEL,Astra,2007,Universal,Yes,Diesel,1.7 Turbo,0 km,4.0,Manual,Front,04-May,Silver,10,1107,9408
45797307,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,139905 km,4.0,Automatic,Front,04-May,Silver,4,777,36968
45732385,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,215647 km,4.0,Automatic,Front,04-May,White,4,707,21363
45797521,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,121000 km,4.0,Automatic,Front,04-May,White,4,1091,38609
45730579,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,134000 km,4.0,Automatic,Front,04-May,Silver,4,531,20266
45810297,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2,201612 km,4.0,Automatic,Front,04-May,White,4,640,22567
45755737,JEEP,Grand Cherokee,2014,Jeep,Yes,Diesel,3,146098 km,6.0,Automatic,4x4,04-May,Silver,0,915,8781
45798933,NISSAN,Rogue,2015,Jeep,No,Petrol,2.5,95000 km,4.0,Automatic,4x4,04-May,Silver,0,934,17562
45432629,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,114000 km,4.0,Variator,Front,04-May,Brown,10,308,30107
45754842,ACURA,MDX,2012,Jeep,Yes,Petrol,3.7,124978 km,6.0,Automatic,4x4,04-May,Black,12,1113,11760
44959573,VOLKSWAGEN,Jetta,2015,Sedan,No,Petrol,1.8 Turbo,89000 km,4.0,Tiptronic,Front,04-May,Blue,10,697,11917
45770365,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,91440 km,4.0,Automatic,Front,04-May,Silver,12,650,18817
45732787,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,52668 km,4.0,Automatic,Front,04-May,Black,4,640,12858
45732843,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,267311 km,4.0,Automatic,Front,04-May,Silver,4,891,15681
45810013,HONDA,Civic,2019,Sedan,Yes,Petrol,2,2927 km,4.0,Automatic,Front,04-May,Grey,4,1077,34635
45812657,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,41822 km,4.0,Automatic,Front,04-May,Grey,12,781,4704
45808610,TOYOTA,Prius C,2015,Hatchback,No,Hybrid,1.5,114000 km,4.0,Automatic,Front,04-May,White,12,308,21012
44753173,CHRYSLER,200,2015,Sedan,No,Petrol,2.4,196800 km,4.0,Automatic,Front,04-May,Brown,10,900,20385
45638145,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,194974 km,4.0,Automatic,Front,04-May,Black,0,431,8781
45732052,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2,121581 km,4.0,Automatic,Front,04-May,Grey,4,707,28927
45417855,CHEVROLET,Cruze,2016,Sedan,No,Petrol,1.4 Turbo,35500 km,4.0,Tiptronic,Front,04-May,Brown,8,650,20385
45649658,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6.0,Automatic,4x4,04-May,Silver,12,1399,13328
45784870,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,236800 km,4.0,Automatic,Front,04-May,Black,6,586,15681
45744794,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.8,52584 km,4.0,Automatic,Front,04-May,White,4,761,7260
45813844,FORD,Fusion,2013,Sedan,Yes,Petrol,2.5,90672 km,4.0,Automatic,Front,04-May,White,12,779,3920
45802190,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,154672 km,4.0,Automatic,Front,04-May,Silver,4,777,34657
45597162,OPEL,Combo,2011,Goods wagon,No,Diesel,1.3 Turbo,95000 km,4.0,Manual,Front,04-May,White,4,490,9408
45804111,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,131900 km,4.0,Automatic,Front,04-May,White,4,707,28830
45772504,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,5.5,101424 km,8.0,Automatic,4x4,04-May,Grey,12,1604,32302
